route,chapter,file,id,type,speaker,speaker_ja,japanese,english,proposed_fix,notes
USI,66. Intense Battle at School,ST_USI_076,XMESS_0296,dialogue,Ushio,ウシオ,でも……敵ながらスゴイよ……。,"But... even as an enemy, that's amazing...",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0297,dialogue,Ushio,ウシオ,"体育館なんて、こんなおっきなスケールで
スキャンする力、私にはないから……。",I don't have the power to scan something on such a huge scale as a gymnasium...,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0298,dialogue,Ushio,ウシオ,悔しいっ……！！,It's frustrating...!!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0299,dialogue,Hizuru Minakata,南方ひづる,だが今夜の収穫は大きい……。,"We did learn a lot from tonight, though.",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0300,dialogue,Ushio,ウシオ,……うん！！,...Yeah!!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0301,dialogue,Ushio,ウシオ,全員生存！！,Everyone survived!!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0302,dialogue,Ushio,ウシオ,これ以上のことってないよ……！！,That's the most important thing...!!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0303,dialogue,Hizuru Minakata,南方ひづる,そうだな。,That's right.,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0304,dialogue,Shinpei Ajiro,網代慎平,"潮、こっちに来てくれ！
予定通りにやるぞ。","Ushio, come here! We'll proceed as planned.",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0305,dialogue,Sou Hishigata,菱形窓,"もう１回確認するぞ潮！
ハイネとの繋がり……そのリンクを切ったら、
ホンマのホンマに安全なんやな！？","Let's confirm one more time, Ushio! If you cut the connection with Haine... that link, is it really, truly safe!?",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0306,dialogue,Tokiko Hishigata,菱形朱鷺子,ロズとギルは上手くいきました。,It worked with Roz and Gil.,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0307,dialogue,Ushio,ウシオ,"うん！
ちょっとアタマをいじって……
要は私と同じにしたらええんよ！","Yeah! I just have to mess with its head a bit... Basically, I just have to make it the same as me!",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0308,dialogue,Ushio,ウシオ,"今やったらこのまま簡単にトドメ刺せるけど、
ええんやな、澪？","If I do it now, I can easily finish it off like this, but are you sure about this, Mio?",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0309,dialogue,Mio Kofune,小舟澪,"うん。
やって！　お姉ちゃん。","Yeah. Do it, Sis.",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0310,dialogue,Mio,ミオ,グ……ググ……。,Gu... gugu...,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0311,dialogue,Mio Kofune,小舟澪,捕らえた私の影を、仲間に……！！,Make my captured shadow into an ally...!!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0312,dialogue,Shinpei Ajiro,網代慎平,"（７時４０分を過ぎた。
　オレは校舎内の物陰に隠れ、息を潜めている）","(It's past 7:40. I'm hiding in the shadows of the school building, holding my breath.)",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0313,dialogue,Shinpei Ajiro,網代慎平,"（仲間もみんな、それぞれの位置で待機。
　潮は一人、敢えて見付かりやすい場所で
　影たちが来るのを待ち構えている）","(Everyone else is waiting at their respective positions. Ushio is alone, deliberately waiting in an easy-to-spot location for the shadows to come.)",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0314,dialogue,Shinpei Ajiro,網代慎平,"（この作戦が成功するかどうかは
　チームワーク次第だ……。
　まずは頼むぞ、潮！）","(Whether this strategy succeeds or not depends on teamwork... I'm counting on you first, Ushio!)",,
USI,66. Intense Battle at School,ST_USI_076,XCOMMENTVIEW_1806,caption,,,ウシオ,Ushio,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0315,dialogue,Ushio,ウシオ,この気配……来たな……！！,This presence... they're here...!!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0316,dialogue,Ginjiro Nezu,根津銀次郎,"ウシオ！
ヤツら正面から来よるぞ！",Ushio! They're coming from the front!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0317,dialogue,Ushio,ウシオ,了解っ！,Understood!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0318,dialogue,Ushio,ウシオ,えらい大勢連れて来よったなァ、シデ！！,"You brought quite a crowd with you, Shide!!",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0319,dialogue,Shide,シデ,"……おや？
慎平くんに会える思たのに、
ウシオちゃん一人ですか？","...Oh? I thought I'd get to see Shinpei-kun, but it's just Ushio-chan alone?",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0320,dialogue,Mio,ミオ,慎ちゃんをどこに隠したッ！！,Where did you hide Shin-chan!!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0321,dialogue,Shiori (Heine),シオリ（ハイネ）,"他にも仲間がおるんやろ？
さてはどっかに隠れてるな？
罠か？","You have other allies, don't you? I bet they're hiding somewhere, right? Is this a trap?",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0322,dialogue,Ushio,ウシオ,"罠かどうか、
自分らで確かめたらええんちゃう？
付いてきィや！！","Whether it's a trap or not, why don't you check for yourselves? Follow me!!",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0323,dialogue,Mio,ミオ,逃げた……。,She ran away...,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0324,dialogue,Shide,シデ,"めっちゃ罠っぽいやないですか。
ハイネ、どうします？","It looks incredibly like a trap. Haine, what should we do?",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0325,dialogue,Shiori (Heine),シオリ（ハイネ）,"鬼ごっこか。
ええわ、その挑発に乗っちゃろ。","Tag, is it? Fine, I'll take that bait.",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0326,dialogue,Mio,ミオ,私もッ――,Me too--,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0327,dialogue,Tetsu Totsumura,凸村哲,"ちょい待ち！
ミオちゃんの相手はオレたちや！",Wait a sec! We're Mio-chan's opponents!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0328,dialogue,Tetsu Totsumura,凸村哲,あかん、外れてしもた～。,"Ah man, I missed~.",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0329,dialogue,Mio,ミオ,"哲さん……。
そんなもん人に向けたら
危ないやないですか。","Tetsu-san... It's dangerous to point something like that at people, isn't it?",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0330,dialogue,Tetsu Totsumura,凸村哲,"包丁持っちゃあるミオちゃんが
言う台詞かいな！？",Is that really something Mio-chan holding a kitchen knife should be saying!?,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0331,dialogue,Tokiko Hishigata,菱形朱鷺子,"澪の影……
あんたの相手は私らや。",Mio's shadow... We're your opponents.,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0332,dialogue,Tetsu Totsumura,凸村哲,"そういうこっちゃ。
堪忍してや？
これも正義の味方のお仕事じょ！","That's how it is. Forgive me, okay? This is also the job of a hero of justice!",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0333,dialogue,Tokiko Hishigata,菱形朱鷺子,出ておいで、ロズ、ギル！！,"Come out, Roz, Gil!!",,
USI,66. Intense Battle at School,ST_USI_076,XCOMMENTVIEW_1943,caption,,,ウシオ,Ushio,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0334,dialogue,Ushio,ウシオ,"（トキちゃんたち、
　上手いことミオを止めてくれた！）",(Toki-chan and the others successfully stopped Mio!),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0335,dialogue,Ushio,ウシオ,"（シデとハイネの気配は……
　うん、ちゃんと私に付いてきてる）","(Shide and Haine's presence... Yeah, they're following me properly.)",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0336,dialogue,Ushio,ウシオ,"（あの場所まで誘導しやなアカンけど、
　できるだけ距離はキープしとかな）","(I have to lead them to that place, but I need to keep my distance as much as possible.)",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0337,dialogue,Ushio,ウシオ,"（もし私が捕まってしもたら、
　「仕掛け」が使えやんくなってまう）","(If I get caught, the 'trap' will become unusable.)",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0338,dialogue,Shadow A,影Ａ,ヴァア゛ア゛！！,Vaaaa!!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0339,dialogue,Shadow B,影Ｂ,グォ゛オ゛！！,Gwooo!!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0340,dialogue,Ushio,ウシオ,"（敵の影が予想以上に多いな……。
　でも大丈夫や、この先には……！）","(There are more enemy shadows than expected... But it's okay, up ahead is...!)",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0341,dialogue,Hizuru Minakata (Ponytail),南方ひづる（ポニテ）,潮さん、ここは任せてください。,"Ushio-san, please leave this to me.",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0342,dialogue,Ushio,ウシオ,お願いしますッ！！,Please!!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0343,dialogue,Hizuru Minakata (Ponytail),南方ひづる（ポニテ）,さあ、何匹でもかかって来い！！,"Come on, bring as many as you want!!",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0344,dialogue,Shadow A,影Ａ,ア゛オォオ゛！！,Aghh!!!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0345,dialogue,Shadow B,影Ｂ,ギィイ゛イ゛！！,Geeeee!!!,,
USI,66. Intense Battle at School,ST_USI_076,XCOMMENTVIEW_2011,caption,,,小弓場　かおり,Kaori Koyuba,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0346,dialogue,Kaori Koyumiba,小弓場かおり,ふぅ、ふぅっ……！,Phew… phew…!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0347,dialogue,Kaori Koyumiba,小弓場かおり,（……次はここの感知器を、発煙筒で……！）,"(...Next, I'll use the smoke flare on this sensor...!)",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0348,dialogue,Kaori Koyumiba,小弓場かおり,……っ……。,…!!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0349,dialogue,Kaori Koyumiba,小弓場かおり,"（防火シャッターを閉めて、敵の退路を断つ！
　あの廊下まで確実に誘導しなきゃ！）",(Close the fire shutter and cut off the enemy's escape route! We have to reliably guide them to that hallway!),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0350,dialogue,Kaori Koyumiba,小弓場かおり,"（網代くん、みんな……どうか無事で……
　影を倒して……！！）","(Ajiro-kun, everyone… please be safe…  
Defeat those shadows!!)",,
USI,66. Intense Battle at School,ST_USI_076,XCOMMENTVIEW_2048,caption,,,網代　慎平,Shinpei Ajiro,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0351,dialogue,Shinpei Ajiro,網代慎平,"（そろそろだ……。
　潮が角を曲がって来る！）","(It's about time…  
Ushio is rounding the corner!)",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0352,dialogue,Shinpei Ajiro,網代慎平,（――来た！）,(—She's here!),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0353,dialogue,Ushio,ウシオ,"シデとハイネつれてきたで。
もうすぐ姿見せるはずや。",I brought Shide and Haine. They should show themselves soon.,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0354,dialogue,Shinpei Ajiro,網代慎平,"わかった。
じゃあ潮は影に潜って待機だ。","Got it. Then Ushio, hide in the shadows and wait.",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0355,dialogue,Ushio,ウシオ,わかった！,Got it!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0356,dialogue,Shinpei Ajiro,網代慎平,オレが合図したら、すぐ屋外に移動だ。,"When I give the signal, move outside immediately.",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0357,dialogue,Ushio,ウシオ,"了解！
慎平も早よ隠れな！","Understood!  
Hurry and hide too, Shinpei!",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0358,dialogue,Shinpei Ajiro,網代慎平,"（潮を追ってきたあいつらは、
　あの角を曲がって来るはず）",(Those chasing Ushio will come around this corner),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0359,dialogue,Shinpei Ajiro,網代慎平,"（その先の廊下は
　オレたちが包囲している）",(The hallway ahead is surrounded by us),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0360,dialogue,Shinpei Ajiro,網代慎平,（隠れて待機しているのは――）,(The ones hiding and waiting are--),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0361,dialogue,Shinpei Ajiro,網代慎平,"（オレ、根津さん、窓、澪。
　このメンバーでコピーしたライフルを
　武器にして戦う）","(Me, Nezu-san, Sou, and Mio. We'll fight using the copied rifle as our weapon.)",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0362,dialogue,Shinpei Ajiro,網代慎平,"（ただしライフルのデータを『同時』に
　複数丁プリントすることはできない）","(However, we cannot print multiple copies of the rifle data 'simultaneously'.)",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0363,dialogue,Shinpei Ajiro,網代慎平,"（だけど『一丁ずつ交互』なら、
　プリントできるんだ）","(But if we do it 'one by one, taking turns', we can print it.)",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0364,dialogue,Shinpei Ajiro,網代慎平,"（オレたち狙撃チームは、
　ライフルを実体化するために各々が潮の髪束を
　手にしている）",(Each member of our sniper team is holding a bundle of Ushio's hair in order to materialize the rifle.),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0365,dialogue,Shinpei Ajiro,網代慎平,"（一人が狙撃したら潮がそのライフルを消去し、
　すかさず別の場所にいる仲間が持つ髪の毛束に
　プリントすれば……）","(When one person snipes, Ushio erases that rifle, and immediately prints it on the bundle of hair held by an ally in another location...)",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0366,dialogue,Shinpei Ajiro,網代慎平,"（ライフルが増えたかのような
　連続攻撃が可能になる！）","(This makes continuous attacks possible, as if the number of rifles had multiplied!)",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0367,dialogue,Shide,シデ,そこにおるんか、ウシオちゃん……！,"Are you there, Ushio-chan...!",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0368,dialogue,Shinpei Ajiro,網代慎平,（潮、まだだぞ……）,"(Ushio, not yet...)",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0369,dialogue,Shinpei Ajiro,網代慎平,……っ！？,!!?,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0370,dialogue,Shinpei Ajiro,網代慎平,"（な、なんだ、あれ！？
　まるで巨大な蜘蛛だ！！）",(Wh-What is that!? It looks like a giant spider!!),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0371,dialogue,Shinpei Ajiro,網代慎平,"（いや、怯むな！！
　みんな……作戦通りにいくぞ！！）","(No, don't flinch!! Everyone... we're going according to plan!!)",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0372,dialogue,Shinpei Ajiro,網代慎平,（潮はここで一旦離脱）,(Ushio will disengage here for now.),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0373,dialogue,Shinpei Ajiro,網代慎平,"（みんなを見渡せる屋外に移動して、
　『仕掛け』を発動させる準備をする）","(She'll move outside where she can overlook everyone, and prepare to activate the 'trap'.)",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0374,dialogue,Shide,シデ,ウシオちゃんが、いなくなった？,Ushio-chan... disappeared?,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0375,dialogue,Shiori (Heine),シオリ（ハイネ）,潜って……外に出たんか。,"She dove in... and went outside, huh.",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0376,dialogue,Shide,シデ,なにを企んでるんですかねェ？,What could she be plotting?,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0377,dialogue,Shiori (Heine),シオリ（ハイネ）,"さあのォ。
どうせサルの浅知恵じゃろ。",Who knows. It's probably just some monkey's shallow trick anyway.,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0378,dialogue,Shide,シデ,ふむ……一旦、相手の出方を見ましょか。,Hm... Let's see what their next move is for now.,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0379,dialogue,Shiori (Heine),シオリ（ハイネ）,！？,!?,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0380,dialogue,Shide,シデ,私の影に銃弾？,A bullet in my shadow?,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0381,dialogue,Shiori (Heine),シオリ（ハイネ）,"猟師や！！
窓の外……二階から！！",The hunter!! Outside the window... from the second floor!!,,
USI,66. Intense Battle at School,ST_USI_076,XCOMMENTVIEW_2160,caption,,,根津　銀次郎,Ginjiro Nezu,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0382,dialogue,Ginjiro Nezu,根津銀次郎,チッ！,Tch!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0383,dialogue,Ginjiro Nezu,根津銀次郎,"（やはり平面には効かんか！
　ほなら立体をブチ抜いちゃらァ！！）",(So it doesn't work on flat surfaces after all! Then I'll just blast through the 3D body!!),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0384,dialogue,Shide,シデ,ぐッ！,Guhh!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0385,dialogue,Shiori (Heine),シオリ（ハイネ）,シデ！,Shide!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0386,dialogue,Ginjiro Nezu,根津銀次郎,（手応えアリや……！）,(That hit the mark...!),,
USI,66. Intense Battle at School,ST_USI_076,XCOMMENTVIEW_2198,caption,,,網代　慎平,Shinpei Ajiro,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0387,dialogue,Shinpei Ajiro,網代慎平,"（次は窓か……！
　しくじるなよ、窓！）","(Next is Sou...! Don't mess this up, Sou!)",,
USI,66. Intense Battle at School,ST_USI_076,XCOMMENTVIEW_2211,caption,,,菱形　窓,Sou Hishigata,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0388,dialogue,Sou Hishigata,菱形窓,"（よっしゃ！！
　潮、オレにライフルを！！）","(Alright!! Ushio, give me the rifle!!)",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0389,dialogue,Shide,シデ,"ご老体……せっかくのライフルやのに、
位置取り近すぎるんちゃいますか？","Old man... even though you have a nice rifle, isn't your positioning a bit too close?",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0390,dialogue,Sou Hishigata,菱形窓,（させるかよッ！！）,(Like I'd let you!!),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0391,dialogue,Shide,シデ,――ッ！？,――!?,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0392,dialogue,Shiori (Heine),シオリ（ハイネ）,"後ろから！？
またライフルやと！？",From behind!? Another rifle!?,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0393,dialogue,Sou Hishigata,菱形窓,（よっしゃ、命中や！）,"(Alright, a direct hit!)",,
USI,66. Intense Battle at School,ST_USI_076,XCOMMENTVIEW_2247,caption,,,ウシオ,Ushio,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0394,dialogue,Ushio,ウシオ,"ナイス、窓！
次は澪……落ち着くんやで！","Nice, Sou! Next is Mio... stay calm!",,
USI,66. Intense Battle at School,ST_USI_076,XCOMMENTVIEW_2260,caption,,,小舟　澪,Mio Kofune,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0395,dialogue,Mio Kofune,小舟澪,（き、きたっ！！）,(H-Here it comes!!),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0396,dialogue,Mio Kofune,小舟澪,（私は命中させやんでもいい……）,(I don't need to land a hit...),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0397,dialogue,Mio Kofune,小舟澪,"（シデの意識をこっちに向けさせるんが、
　目的なんやから！）",(Because drawing Shide's attention over here is my goal!),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0398,dialogue,Shide,シデ,なるほど、そういう仕掛けですか……。,"I see, so that's the trick...",,
USI,66. Intense Battle at School,ST_USI_076,XCOMMENTVIEW_2285,caption,,,根津　銀次郎,Ginjiro Nezu,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0399,dialogue,Shide,シデ,……ぬっ！,...Nuh!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0400,dialogue,Heine,ハイネ,大丈夫か、シデ。,"Are you okay, Shide?",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0401,dialogue,Heine,ハイネ,おのれ、目障りなハエども！！！,"Damn you, you eyesore flies!!!",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0402,dialogue,Ginjiro Nezu,根津銀次郎,"（……次は慎平のはずやったが、
　今のシデの位置では当たらん）","(...Next was supposed to be Shinpei, but from Shide's current position, he won't hit.)",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0403,dialogue,Ginjiro Nezu,根津銀次郎,（危険やが、もっかい頼むで、窓）,"(It's dangerous, but I'm counting on you once more, Sou.)",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0404,dialogue,Shide,シデ,次はどこから――,Where is the next one coming from--,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0405,dialogue,Shiori (Heine),シオリ（ハイネ）,"もうええ。
こんなもんに付き合う必要はない。
一人ずつ確実に始末してこ。",That's enough. There's no need to play along with this. Let's reliably eliminate them one by one.,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0406,dialogue,Shide,シデ,"そうですか。
じゃあ、まずはご老体から……。","Is that so. Then, let's start with the old man...",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0407,dialogue,Sou Hishigata,菱形窓,よそ見してんなオラアァア！！！,"Don't look away, you bastard!!!",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0408,dialogue,Shide,シデ,ううっ！！,Ughh!!!,,
USI,66. Intense Battle at School,ST_USI_076,XCOMMENTVIEW_2336,caption,,,網代　慎平,Shinpei Ajiro,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0409,dialogue,Shinpei Ajiro,網代慎平,（次は遂にオレの番か……）,(Next is finally my turn...),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0410,dialogue,Shinpei Ajiro,網代慎平,"（急ごしらえのチーム、
　初めて使うライフル……
　上手くいくかは賭けだったけど）","(A hastily assembled team, using a rifle for the first time... It was a gamble whether it would go well, but)",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0411,dialogue,Shinpei Ajiro,網代慎平,"（せっかくみんなが、
　ここまで繋げてくれたんだ！
　失敗なんてできやしない！）",(Everyone worked so hard to connect it to this point! There's no way I can fail!),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0412,dialogue,Shinpei Ajiro,網代慎平,"（必ずオレが決めてやる！
　この想いを未来に繋げるんだ！！！）",(I'll definitely land this shot! I'll connect these feelings to the future!!!),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0413,dialogue,Shide,シデ,ハイネ、後ろに隠れてください……。,"Haine, hide behind me…",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0414,dialogue,Shiori (Heine),シオリ（ハイネ）,うむ……！,Yes…!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0415,dialogue,Shinpei Ajiro,網代慎平,"（オレの位置はまだバレていない。
　ここからならハイネの『本体』を狙える！）","(My position hasn't been discovered yet. From here, I can aim for Haine's 'main body'!)",,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0416,dialogue,Shinpei Ajiro,網代慎平,"（狙うはハイネの影……！
　チャンスは一瞬しかない！）",(My target is Haine's shadow...! There's only a split-second chance!),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0417,dialogue,Shinpei Ajiro,網代慎平,（一発で沈める！！）,(I'll take her down in one shot!!),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0418,dialogue,Shinpei Ajiro,網代慎平,（最高のタイミングを狙ってやる……！）,(I'll aim for the absolute best timing...!),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0419,dialogue,Shinpei Ajiro,網代慎平,…………。,…,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0420,dialogue,Shinpei Ajiro,網代慎平,（今だァッ！！！！！）,(Now!!!!!),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0421,dialogue,Shinpei Ajiro,網代慎平,なっ！！？,Wha!!?,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0422,dialogue,Shinpei Ajiro,網代慎平,（蜘蛛の腕がハイネを守った――）,(The spider's arm protected Haine--),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0423,dialogue,Shinpei Ajiro,網代慎平,ごふッ！？！？,Gofu!?!?,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0424,dialogue,Shiori (Heine),シオリ（ハイネ）,大当たりじゃ！,Bullseye!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0425,dialogue,Shinpei Ajiro,網代慎平,…………！？,...!?,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0426,dialogue,Shinpei Ajiro,網代慎平,"（な、何が起きた！？
　蜘蛛の腕が一瞬でここまで……）",(Wh-What happened!? The spider's arm reached here in an instant...),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0427,dialogue,Ushio,ウシオ,慎平ェェェェエッ！！！,Shinpeeeeeeii!!!,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0428,dialogue,Shinpei Ajiro,網代慎平,ッ……が……ぁ…………。,...Ga... ah...,,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0429,dialogue,Shinpei Ajiro,網代慎平,（やられて……もた……）,(They... got me...),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0430,dialogue,Shinpei Ajiro,網代慎平,（オレの……ミス、や………）,(It was... my... mistake...),,
USI,66. Intense Battle at School,ST_USI_076,XMESS_0431,dialogue,(Stage Direction),（ト書き）,キーＴＩＰＳ【<color=#GF_KEY_LOOPEND_SPIDER>蜘蛛の姿</color>】を入手しました。,Acquired Key TIP: [<color=#GF_KEY_LOOPEND_SPIDER>Spider Form</color>].,,
USI,67. Interrogation of Mio,ST_USI_077,XCHAPTITLE_0002,chapter title,,,67.ミオへの尋問,67. Interrogation of Mio,,
USI,67. Interrogation of Mio,ST_USI_077,XMESS_0000,dialogue,Shinpei Ajiro,網代慎平,"（潮のハッキングは成功し、
　影のミオは無抵抗になった）","(Ushio's hacking was successful, and the shadow Mio became defenseless.)",,
USI,67. Interrogation of Mio,ST_USI_077,XMESS_0001,dialogue,Shinpei Ajiro,網代慎平,"（オレたちは学校の保健室に場所を移し、
　さっそく尋問を開始した……）","(We moved to the school infirmary, and immediately began our interrogation...)",,
USI,67. Interrogation of Mio,ST_USI_077,XMESS_0002,dialogue,Shinpei Ajiro,網代慎平,キミの名前は？,What's your name?,,
USI,67. Interrogation of Mio,ST_USI_077,XMESS_0003,dialogue,Mio,ミオ,……コフネ……ミオ……。,…Kofune… Mio…,,
USI,67. Interrogation of Mio,ST_USI_077,XMESS_0004,dialogue,Shinpei Ajiro,網代慎平,キミはいつ……誰から産まれた？,When were you born... and from whom?,,
USI,67. Interrogation of Mio,ST_USI_077,XMESS_0005,dialogue,Mio,ミオ,"昨日……お通夜で……
オカアサンが澪をスキャンして……
その夜更けに……洞窟の中で私が産まれた……。",Yesterday... at the wake... Mother scanned Mio... and late that night... I was born in the cave...,,
USI,67. Interrogation of Mio,ST_USI_077,XMESS_0006,dialogue,Shinpei Ajiro,網代慎平,"オカアサンっていうのは……
しおりちゃんの姿をしたハイネの事やな？","By 'Mother'... you mean Haine in Shiori-chan's form, right?",,
